TEAM_ID,LEAGUE_ID,SEASON_ID,STANDINGSDATE,CONFERENCE,TEAM,G,W,L,W_PCT,HOME_RECORD,ROAD_RECORD
1610612763,0,22019,2019-12-31,West,Memphis,34,13,21,0.382,7-12,6-9
1610612750,0,22019,2019-12-31,West,Minnesota,32,12,20,0.375,4-11,8-9
1610612758,0,22019,2019-12-31,West,Sacramento,34,12,22,0.353,6-9,6-13
1610612740,0,22019,2019-12-31,West,New Orleans,34,11,23,0.324,6-11,5-12
1610612744,0,22019,2019-12-31,West,Golden State,35,9,26,0.257,6-11,3-15
1610612747,0,22019,2019-12-30,West,L.A. Lakers,33,26,7,0.7879999999999999,11-4,15-3
1610612743,0,22019,2019-12-30,West,Denver,32,23,9,0.7190000000000001,15-4,8-5
1610612746,0,22019,2019-12-30,West,LA Clippers,34,23,11,0.6759999999999999,14-3,9-8
1610612745,0,22019,2019-12-30,West,Houston,33,22,11,0.667,11-4,11-7
1610612742,0,22019,2019-12-30,West,Dallas,32,21,11,0.6559999999999999,9-7,12-4
1610612762,0,22019,2019-12-30,West,Utah,33,21,12,0.636,13-3,8-9
1610612760,0,22019,2019-12-30,West,Oklahoma City,32,17,15,0.531,11-6,6-9
1610612759,0,22019,2019-12-30,West,San Antonio,31,13,18,0.419,9-8,4-10
1610612757,0,22019,2019-12-30,West,Portland,34,14,20,0.412,8-9,6-11
1610612756,0,22019,2019-12-30,West,Phoenix,33,13,20,0.394,6-12,7-8
1610612763,0,22019,2019-12-30,West,Memphis,34,13,21,0.382,7-12,6-9
1610612750,0,22019,2019-12-30,West,Minnesota,32,12,20,0.375,4-11,8-9
1610612758,0,22019,2019-12-30,West,Sacramento,33,12,21,0.364,6-8,6-13
1610612740,0,22019,2019-12-30,West,New Orleans,34,11,23,0.324,6-11,5-12
1610612744,0,22019,2019-12-30,West,Golden State,34,9,25,0.265,6-11,3-14
1610612749,0,22019,2020-01-01,East,Milwaukee,36,31,5,0.861,17-2,14-3
1610612738,0,22019,2020-01-01,East,Boston,31,23,8,0.742,13-2,10-6
1610612748,0,22019,2020-01-01,East,Miami,33,24,9,0.727,15-1,9-8
1610612761,0,22019,2020-01-01,East,Toronto,34,23,11,0.6759999999999999,14-5,9-6
1610612754,0,22019,2020-01-01,East,Indiana,34,22,12,0.647,15-3,7-9
1610612755,0,22019,2020-01-01,East,Philadelphia,36,23,13,0.639,16-2,7-11
1610612751,0,22019,2020-01-01,East,Brooklyn,32,16,16,0.5,9-6,7-10
1610612753,0,22019,2020-01-01,East,Orlando,34,15,19,0.441,10-7,5-12
1610612741,0,22019,2020-01-01,East,Chicago,34,13,21,0.382,7-11,6-10
1610612766,0,22019,2020-01-01,East,Charlotte,36,13,23,0.361,7-11,6-12
1610612765,0,22019,2020-01-01,East,Detroit,34,12,22,0.353,8-10,4-12
1610612739,0,22019,2020-01-01,East,Cleveland,33,10,23,0.303,6-10,4-13
1610612764,0,22019,2020-01-01,East,Washington,33,10,23,0.303,5-9,5-14
1610612752,0,22019,2020-01-01,East,New York,34,10,24,0.294,5-12,5-12
1610612737,0,22019,2020-01-01,East,Atlanta,34,7,27,0.206,3-12,4-15
1610612749,0,22019,2019-12-31,East,Milwaukee,35,30,5,0.857,16-2,14-3
1610612738,0,22019,2019-12-31,East,Boston,31,23,8,0.742,13-2,10-6
1610612748,0,22019,2019-12-31,East,Miami,33,24,9,0.727,15-1,9-8
1610612761,0,22019,2019-12-31,East,Toronto,34,23,11,0.6759999999999999,14-5,9-6
1610612754,0,22019,2019-12-31,East,Indiana,34,22,12,0.647,15-3,7-9
1610612755,0,22019,2019-12-31,East,Philadelphia,36,23,13,0.639,16-2,7-11
1610612751,0,22019,2019-12-31,East,Brooklyn,32,16,16,0.5,9-6,7-10
1610612753,0,22019,2019-12-31,East,Orlando,33,14,19,0.424,10-7,4-12
1610612741,0,22019,2019-12-31,East,Chicago,34,13,21,0.382,7-11,6-10
1610612766,0,22019,2019-12-31,East,Charlotte,36,13,23,0.361,7-11,6-12
1610612765,0,22019,2019-12-31,East,Detroit,34,12,22,0.353,8-10,4-12
1610612764,0,22019,2019-12-31,East,Washington,32,10,22,0.313,5-8,5-14
1610612739,0,22019,2019-12-31,East,Cleveland,33,10,23,0.303,6-10,4-13
1610612752,0,22019,2019-12-31,East,New York,33,9,24,0.273,4-12,5-12
1610612737,0,22019,2019-12-31,East,Atlanta,34,7,27,0.206,3-12,4-15
1610612749,0,22019,2019-12-30,East,Milwaukee,35,30,5,0.857,16-2,14-3
1610612738,0,22019,2019-12-30,East,Boston,30,22,8,0.733,13-2,9-6
1610612748,0,22019,2019-12-30,East,Miami,33,24,9,0.727,15-1,9-8
1610612761,0,22019,2019-12-30,East,Toronto,33,22,11,0.667,13-5,9-6
1610612755,0,22019,2019-12-30,East,Philadelphia,35,23,12,0.657,16-2,7-10
1610612754,0,22019,2019-12-30,East,Indiana,33,21,12,0.636,14-3,7-9
1610612751,0,22019,2019-12-30,East,Brooklyn,32,16,16,0.5,9-6,7-10
1610612753,0,22019,2019-12-30,East,Orlando,33,14,19,0.424,10-7,4-12
1610612741,0,22019,2019-12-30,East,Chicago,34,13,21,0.382,7-11,6-10
1610612766,0,22019,2019-12-30,East,Charlotte,35,13,22,0.371,7-10,6-12
1610612765,0,22019,2019-12-30,East,Detroit,34,12,22,0.353,8-10,4-12
1610612739,0,22019,2019-12-30,East,Cleveland,32,10,22,0.313,6-10,4-12
1610612764,0,22019,2019-12-30,East,Washington,32,10,22,0.313,5-8,5-14
1610612752,0,22019,2019-12-30,East,New York,33,9,24,0.273,4-12,5-12
1610612737,0,22019,2019-12-30,East,Atlanta,34,7,27,0.206,3-12,4-15
1610612747,0,22019,2019-12-29,West,L.A. Lakers,33,26,7,0.7879999999999999,11-4,15-3
1610612743,0,22019,2019-12-29,West,Denver,32,23,9,0.7190000000000001,15-4,8-5
1610612746,0,22019,2019-12-29,West,LA Clippers,34,23,11,0.6759999999999999,14-3,9-8
1610612745,0,22019,2019-12-29,West,Houston,33,22,11,0.667,11-4,11-7
1610612742,0,22019,2019-12-29,West,Dallas,32,21,11,0.6559999999999999,9-7,12-4
1610612762,0,22019,2019-12-29,West,Utah,32,20,12,0.625,12-3,8-9
1610612760,0,22019,2019-12-29,West,Oklahoma City,32,17,15,0.531,11-6,6-9
1610612757,0,22019,2019-12-29,West,Portland,33,14,19,0.424,8-8,6-11
1610612759,0,22019,2019-12-29,West,San Antonio,31,13,18,0.419,9-8,4-10
1610612763,0,22019,2019-12-29,West,Memphis,34,13,21,0.382,7-12,6-9
1610612756,0,22019,2019-12-29,West,Phoenix,32,12,20,0.375,6-12,6-8
1610612758,0,22019,2019-12-29,West,Sacramento,33,12,21,0.364,6-8,6-13
1610612750,0,22019,2019-12-29,West,Minnesota,31,11,20,0.355,3-11,8-9
1610612740,0,22019,2019-12-29,West,New Orleans,34,11,23,0.324,6-11,5-12
1610612744,0,22019,2019-12-29,West,Golden State,34,9,25,0.265,6-11,3-14
1610612747,0,22019,2019-12-28,West,L.A. Lakers,32,25,7,0.7809999999999999,10-4,15-3
1610612743,0,22019,2019-12-28,West,Denver,31,22,9,0.71,14-4,8-5
1610612745,0,22019,2019-12-28,West,Houston,32,22,10,0.688,11-4,11-6
1610612742,0,22019,2019-12-28,West,Dallas,31,21,10,0.677,9-7,12-3
1610612746,0,22019,2019-12-28,West,LA Clippers,34,23,11,0.6759999999999999,14-3,9-8
1610612762,0,22019,2019-12-28,West,Utah,32,20,12,0.625,12-3,8-9
1610612760,0,22019,2019-12-28,West,Oklahoma City,31,16,15,0.516,11-6,5-9
1610612757,0,22019,2019-12-28,West,Portland,33,14,19,0.424,8-8,6-11
1610612759,0,22019,2019-12-28,West,San Antonio,31,13,18,0.419,9-8,4-10
1610612756,0,22019,2019-12-28,West,Phoenix,32,12,20,0.375,6-12,6-8
1610612758,0,22019,2019-12-28,West,Sacramento,32,12,20,0.375,6-8,6-12
1610612763,0,22019,2019-12-28,West,Memphis,33,12,21,0.364,6-12,6-9
1610612750,0,22019,2019-12-28,West,Minnesota,31,11,20,0.355,3-11,8-9
1610612740,0,22019,2019-12-28,West,New Orleans,33,10,23,0.303,5-11,5-12
1610612744,0,22019,2019-12-28,West,Golden State,34,9,25,0.265,6-11,3-14
1610612747,0,22019,2019-12-27,West,L.A. Lakers,31,24,7,0.774,10-4,14-3
1610612743,0,22019,2019-12-27,West,Denver,30,21,9,0.7,13-4,8-5
1610612746,0,22019,2019-12-27,West,LA Clippers,33,23,10,0.6970000000000001,14-2,9-8
1610612745,0,22019,2019-12-27,West,Houston,31,21,10,0.677,10-4,11-6
1610612742,0,22019,2019-12-27,West,Dallas,30,20,10,0.667,9-7,11-3
1610612762,0,22019,2019-12-27,West,Utah,31,19,12,0.613,12-3,7-9
1610612760,0,22019,2019-12-27,West,Oklahoma City,31,16,15,0.516,11-6,5-9
1610612757,0,22019,2019-12-27,West,Portland,32,14,18,0.4379999999999999,8-7,6-11
1610612759,0,22019,2019-12-27,West,San Antonio,30,12,18,0.4,8-8,4-10
1610612758,0,22019,2019-12-27,West,Sacramento,31,12,19,0.387,6-7,6-12
1610612763,0,22019,2019-12-27,West,Memphis,32,12,20,0.375,6-12,6-8
1610612750,0,22019,2019-12-27,West,Minnesota,30,11,19,0.3670000000000001,3-10,8-9
1610612756,0,22019,2019-12-27,West,Phoenix,31,11,20,0.355,6-12,5-8
1610612740,0,22019,2019-12-27,West,New Orleans,32,9,23,0.281,4-11,5-12
1610612744,0,22019,2019-12-27,West,Golden State,33,9,24,0.273,6-10,3-14
1610612747,0,22019,2019-12-26,West,L.A. Lakers,31,24,7,0.774,10-4,14-3
1610612743,0,22019,2019-12-26,West,Denver,30,21,9,0.7,13-4,8-5
1610612746,0,22019,2019-12-26,West,LA Clippers,33,23,10,0.6970000000000001,14-2,9-8
1610612745,0,22019,2019-12-26,West,Houston,31,21,10,0.677,10-4,11-6
1610612742,0,22019,2019-12-26,West,Dallas,30,20,10,0.667,9-7,11-3
1610612762,0,22019,2019-12-26,West,Utah,31,19,12,0.613,12-3,7-9
1610612760,0,22019,2019-12-26,West,Oklahoma City,30,15,15,0.5,11-6,4-9
1610612757,0,22019,2019-12-26,West,Portland,32,14,18,0.4379999999999999,8-7,6-11
1610612759,0,22019,2019-12-26,West,San Antonio,30,12,18,0.4,8-8,4-10
1610612758,0,22019,2019-12-26,West,Sacramento,31,12,19,0.387,6-7,6-12
1610612763,0,22019,2019-12-26,West,Memphis,32,12,20,0.375,6-12,6-8
1610612750,0,22019,2019-12-26,West,Minnesota,30,11,19,0.3670000000000001,3-10,8-9
1610612756,0,22019,2019-12-26,West,Phoenix,30,11,19,0.3670000000000001,6-12,5-7
1610612740,0,22019,2019-12-26,West,New Orleans,32,9,23,0.281,4-11,5-12
1610612744,0,22019,2019-12-26,West,Golden State,32,8,24,0.25,5-10,3-14
1610612747,0,22019,2019-12-25,West,L.A. Lakers,31,24,7,0.774,10-4,14-3
1610612743,0,22019,2019-12-25,West,Denver,30,21,9,0.7,13-4,8-5
1610612746,0,22019,2019-12-25,West,LA Clippers,33,23,10,0.6970000000000001,14-2,9-8
1610612745,0,22019,2019-12-25,West,Houston,31,21,10,0.677,10-4,11-6
1610612742,0,22019,2019-12-25,West,Dallas,29,19,10,0.655,8-7,11-3
1610612762,0,22019,2019-12-25,West,Utah,30,18,12,0.6,11-3,7-9
1610612760,0,22019,2019-12-25,West,Oklahoma City,29,15,14,0.517,11-5,4-9
1610612757,0,22019,2019-12-25,West,Portland,31,14,17,0.452,8-7,6-10
1610612759,0,22019,2019-12-25,West,San Antonio,29,12,17,0.414,8-8,4-9
1610612758,0,22019,2019-12-25,West,Sacramento,30,12,18,0.4,6-6,6-12
1610612756,0,22019,2019-12-25,West,Phoenix,30,11,19,0.3670000000000001,6-12,5-7
1610612763,0,22019,2019-12-25,West,Memphis,31,11,20,0.355,6-12,5-8
1610612750,0,22019,2019-12-25,West,Minnesota,29,10,19,0.345,3-10,7-9
1610612740,0,22019,2019-12-25,West,New Orleans,32,9,23,0.281,4-11,5-12
1610612744,0,22019,2019-12-25,West,Golden State,32,8,24,0.25,5-10,3-14
1610612747,0,22019,2019-12-24,West,L.A. Lakers,30,24,6,0.8,10-3,14-3
1610612743,0,22019,2019-12-24,West,Denver,29,21,8,0.7240000000000001,13-3,8-5
1610612745,0,22019,2019-12-24,West,Houston,30,21,9,0.7,10-4,11-5
1610612746,0,22019,2019-12-24,West,LA Clippers,32,22,10,0.688,14-2,8-8
1610612742,0,22019,2019-12-24,West,Dallas,29,19,10,0.655,8-7,11-3
1610612762,0,22019,2019-12-24,West,Utah,30,18,12,0.6,11-3,7-9
1610612760,0,22019,2019-12-24,West,Oklahoma City,29,15,14,0.517,11-5,4-9
1610612757,0,22019,2019-12-24,West,Portland,31,14,17,0.452,8-7,6-10
1610612759,0,22019,2019-12-24,West,San Antonio,29,12,17,0.414,8-8,4-9
1610612758,0,22019,2019-12-24,West,Sacramento,30,12,18,0.4,6-6,6-12
1610612756,0,22019,2019-12-24,West,Phoenix,30,11,19,0.3670000000000001,6-12,5-7
1610612763,0,22019,2019-12-24,West,Memphis,31,11,20,0.355,6-12,5-8
1610612750,0,22019,2019-12-24,West,Minnesota,29,10,19,0.345,3-10,7-9
1610612740,0,22019,2019-12-24,West,New Orleans,31,8,23,0.258,4-11,4-12
1610612744,0,22019,2019-12-24,West,Golden State,31,7,24,0.226,4-10,3-14
1610612747,0,22019,2019-12-23,West,L.A. Lakers,30,24,6,0.8,10-3,14-3
1610612743,0,22019,2019-12-23,West,Denver,29,21,8,0.7240000000000001,13-3,8-5
1610612745,0,22019,2019-12-23,West,Houston,30,21,9,0.7,10-4,11-5
1610612746,0,22019,2019-12-23,West,LA Clippers,32,22,10,0.688,14-2,8-8
1610612742,0,22019,2019-12-23,West,Dallas,29,19,10,0.655,8-7,11-3
1610612762,0,22019,2019-12-23,West,Utah,30,18,12,0.6,11-3,7-9
1610612760,0,22019,2019-12-23,West,Oklahoma City,29,15,14,0.517,11-5,4-9
1610612757,0,22019,2019-12-23,West,Portland,31,14,17,0.452,8-7,6-10
1610612759,0,22019,2019-12-23,West,San Antonio,29,12,17,0.414,8-8,4-9
1610612758,0,22019,2019-12-23,West,Sacramento,30,12,18,0.4,6-6,6-12
1610612756,0,22019,2019-12-23,West,Phoenix,30,11,19,0.3670000000000001,6-12,5-7
1610612763,0,22019,2019-12-23,West,Memphis,31,11,20,0.355,6-12,5-8
1610612750,0,22019,2019-12-23,West,Minnesota,29,10,19,0.345,3-10,7-9
1610612740,0,22019,2019-12-23,West,New Orleans,31,8,23,0.258,4-11,4-12
1610612744,0,22019,2019-12-23,West,Golden State,31,7,24,0.226,4-10,3-14
1610612747,0,22019,2019-12-22,West,L.A. Lakers,30,24,6,0.8,10-3,14-3
1610612743,0,22019,2019-12-22,West,Denver,28,20,8,0.7140000000000001,13-3,7-5
1610612745,0,22019,2019-12-22,West,Houston,29,20,9,0.69,10-4,10-5
1610612746,0,22019,2019-12-22,West,LA Clippers,32,22,10,0.688,14-2,8-8
1610612742,0,22019,2019-12-22,West,Dallas,29,19,10,0.655,8-7,11-3
1610612762,0,22019,2019-12-22,West,Utah,29,18,11,0.621,11-3,7-8
1610612760,0,22019,2019-12-22,West,Oklahoma City,29,15,14,0.517,11-5,4-9
1610612757,0,22019,2019-12-22,West,Portland,30,14,16,0.467,8-6,6-10
1610612758,0,22019,2019-12-22,West,Sacramento,29,12,17,0.414,6-5,6-12
1610612759,0,22019,2019-12-22,West,San Antonio,28,11,17,0.3929999999999999,8-8,3-9
1610612756,0,22019,2019-12-22,West,Phoenix,29,11,18,0.379,6-11,5-7
1610612763,0,22019,2019-12-22,West,Memphis,30,11,19,0.3670000000000001,6-11,5-8
1610612750,0,22019,2019-12-22,West,Minnesota,28,10,18,0.357,3-10,7-8
1610612740,0,22019,2019-12-22,West,New Orleans,30,7,23,0.233,4-11,3-12
1610612744,0,22019,2019-12-22,West,Golden State,30,6,24,0.2,3-10,3-14
1610612747,0,22019,2019-12-21,West,L.A. Lakers,29,24,5,0.828,10-2,14-3
1610612746,0,22019,2019-12-21,West,LA Clippers,31,22,9,0.71,14-2,8-7
1610612743,0,22019,2019-12-21,West,Denver,27,19,8,0.7040000000000001,13-3,6-5
1610612745,0,22019,2019-12-21,West,Houston,29,20,9,0.69,10-4,10-5
1610612742,0,22019,2019-12-21,West,Dallas,28,19,9,0.679,8-7,11-2
1610612762,0,22019,2019-12-21,West,Utah,29,18,11,0.621,11-3,7-8
1610612760,0,22019,2019-12-21,West,Oklahoma City,28,14,14,0.5,10-5,4-9
1610612757,0,22019,2019-12-21,West,Portland,30,14,16,0.467,8-6,6-10
1610612758,0,22019,2019-12-21,West,Sacramento,29,12,17,0.414,6-5,6-12
1610612759,0,22019,2019-12-21,West,San Antonio,28,11,17,0.3929999999999999,8-8,3-9
1610612756,0,22019,2019-12-21,West,Phoenix,29,11,18,0.379,6-11,5-7
1610612763,0,22019,2019-12-21,West,Memphis,30,11,19,0.3670000000000001,6-11,5-8
1610612750,0,22019,2019-12-21,West,Minnesota,28,10,18,0.357,3-10,7-8
1610612740,0,22019,2019-12-21,West,New Orleans,30,7,23,0.233,4-11,3-12
1610612744,0,22019,2019-12-21,West,Golden State,30,6,24,0.2,3-10,3-14
1610612747,0,22019,2019-12-20,West,L.A. Lakers,29,24,5,0.828,10-2,14-3
1610612743,0,22019,2019-12-20,West,Denver,27,19,8,0.7040000000000001,13-3,6-5
1610612746,0,22019,2019-12-20,West,LA Clippers,30,21,9,0.7,14-2,7-7
1610612742,0,22019,2019-12-20,West,Dallas,28,19,9,0.679,8-7,11-2
1610612745,0,22019,2019-12-20,West,Houston,28,19,9,0.679,10-4,9-5
1610612762,0,22019,2019-12-20,West,Utah,28,17,11,0.607,11-3,6-8
1610612760,0,22019,2019-12-20,West,Oklahoma City,28,14,14,0.5,10-5,4-9
1610612757,0,22019,2019-12-20,West,Portland,29,13,16,0.4479999999999999,7-6,6-10
1610612758,0,22019,2019-12-20,West,Sacramento,28,12,16,0.429,6-5,6-11
1610612759,0,22019,2019-12-20,West,San Antonio,27,11,16,0.407,8-7,3-9
1610612756,0,22019,2019-12-20,West,Phoenix,28,11,17,0.3929999999999999,6-10,5-7
1610612750,0,22019,2019-12-20,West,Minnesota,27,10,17,0.37,3-10,7-7
1610612763,0,22019,2019-12-20,West,Memphis,29,10,19,0.345,5-11,5-8
1610612740,0,22019,2019-12-20,West,New Orleans,30,7,23,0.233,4-11,3-12
1610612744,0,22019,2019-12-20,West,Golden State,30,6,24,0.2,3-10,3-14
1610612747,0,22019,2019-12-19,West,L.A. Lakers,29,24,5,0.828,10-2,14-3
1610612746,0,22019,2019-12-19,West,LA Clippers,30,21,9,0.7,14-2,7-7
1610612743,0,22019,2019-12-19,West,Denver,26,18,8,0.6920000000000001,12-3,6-5
1610612745,0,22019,2019-12-19,West,Houston,28,19,9,0.679,10-4,9-5
1610612742,0,22019,2019-12-19,West,Dallas,27,18,9,0.667,8-7,10-2
1610612762,0,22019,2019-12-19,West,Utah,28,17,11,0.607,11-3,6-8
1610612760,0,22019,2019-12-19,West,Oklahoma City,27,13,14,0.481,9-5,4-9
1610612758,0,22019,2019-12-19,West,Sacramento,27,12,15,0.444,6-5,6-10
1610612757,0,22019,2019-12-19,West,Portland,28,12,16,0.429,6-6,6-10
1610612756,0,22019,2019-12-19,West,Phoenix,27,11,16,0.407,6-10,5-6
1610612759,0,22019,2019-12-19,West,San Antonio,27,11,16,0.407,8-7,3-9
1610612750,0,22019,2019-12-19,West,Minnesota,26,10,16,0.385,3-10,7-6
1610612763,0,22019,2019-12-19,West,Memphis,28,10,18,0.357,5-11,5-7
1610612740,0,22019,2019-12-19,West,New Orleans,29,7,22,0.241,4-11,3-11
1610612744,0,22019,2019-12-19,West,Golden State,29,5,24,0.172,2-10,3-14
1610612747,0,22019,2019-12-18,West,L.A. Lakers,28,24,4,0.857,10-2,14-2
1610612746,0,22019,2019-12-18,West,LA Clippers,29,21,8,0.7240000000000001,14-1,7-7
1610612743,0,22019,2019-12-18,West,Denver,26,18,8,0.6920000000000001,12-3,6-5
1610612742,0,22019,2019-12-18,West,Dallas,27,18,9,0.667,8-7,10-2
1610612745,0,22019,2019-12-18,West,Houston,27,18,9,0.667,10-4,8-5
1610612762,0,22019,2019-12-18,West,Utah,27,16,11,0.593,11-3,5-8
1610612760,0,22019,2019-12-18,West,Oklahoma City,27,13,14,0.481,9-5,4-9
1610612758,0,22019,2019-12-18,West,Sacramento,27,12,15,0.444,6-5,6-10
1610612757,0,22019,2019-12-18,West,Portland,28,12,16,0.429,6-6,6-10
1610612756,0,22019,2019-12-18,West,Phoenix,27,11,16,0.407,6-10,5-6
1610612750,0,22019,2019-12-18,West,Minnesota,26,10,16,0.385,3-10,7-6
1610612759,0,22019,2019-12-18,West,San Antonio,26,10,16,0.385,7-7,3-9
1610612763,0,22019,2019-12-18,West,Memphis,28,10,18,0.357,5-11,5-7
1610612740,0,22019,2019-12-18,West,New Orleans,29,7,22,0.241,4-11,3-11
1610612744,0,22019,2019-12-18,West,Golden State,29,5,24,0.172,2-10,3-14
1610612747,0,22019,2019-12-17,West,L.A. Lakers,28,24,4,0.857,10-2,14-2
1610612746,0,22019,2019-12-17,West,LA Clippers,29,21,8,0.7240000000000001,14-1,7-7
1610612742,0,22019,2019-12-17,West,Dallas,26,18,8,0.6920000000000001,8-6,10-2
1610612743,0,22019,2019-12-17,West,Denver,25,17,8,0.68,11-3,6-5
1610612745,0,22019,2019-12-17,West,Houston,27,18,9,0.667,10-4,8-5
1610612762,0,22019,2019-12-17,West,Utah,27,16,11,0.593,11-3,5-8
1610612760,0,22019,2019-12-17,West,Oklahoma City,26,12,14,0.462,8-5,4-9
1610612758,0,22019,2019-12-17,West,Sacramento,27,12,15,0.444,6-5,6-10
1610612756,0,22019,2019-12-17,West,Phoenix,27,11,16,0.407,6-10,5-6
1610612757,0,22019,2019-12-17,West,Portland,27,11,16,0.407,5-6,6-10
1610612750,0,22019,2019-12-17,West,Minnesota,25,10,15,0.4,3-9,7-6
1610612759,0,22019,2019-12-17,West,San Antonio,26,10,16,0.385,7-7,3-9
1610612763,0,22019,2019-12-17,West,Memphis,27,10,17,0.37,5-11,5-6
1610612740,0,22019,2019-12-17,West,New Orleans,28,6,22,0.214,4-11,2-11
1610612744,0,22019,2019-12-17,West,Golden State,28,5,23,0.179,2-10,3-13
1610612747,0,22019,2019-12-16,West,L.A. Lakers,27,24,3,0.889,10-2,14-1
1610612746,0,22019,2019-12-16,West,LA Clippers,28,20,8,0.7140000000000001,13-1,7-7
1610612742,0,22019,2019-12-16,West,Dallas,26,18,8,0.6920000000000001,8-6,10-2
1610612743,0,22019,2019-12-16,West,Denver,25,17,8,0.68,11-3,6-5
1610612745,0,22019,2019-12-16,West,Houston,27,18,9,0.667,10-4,8-5
1610612762,0,22019,2019-12-16,West,Utah,26,15,11,0.5770000000000001,10-3,5-8
1610612760,0,22019,2019-12-16,West,Oklahoma City,26,12,14,0.462,8-5,4-9
1610612758,0,22019,2019-12-16,West,Sacramento,26,12,14,0.462,6-5,6-9
1610612756,0,22019,2019-12-16,West,Phoenix,26,11,15,0.423,6-10,5-5
1610612757,0,22019,2019-12-16,West,Portland,27,11,16,0.407,5-6,6-10
1610612750,0,22019,2019-12-16,West,Minnesota,25,10,15,0.4,3-9,7-6
1610612759,0,22019,2019-12-16,West,San Antonio,26,10,16,0.385,7-7,3-9
1610612763,0,22019,2019-12-16,West,Memphis,27,10,17,0.37,5-11,5-6
1610612740,0,22019,2019-12-16,West,New Orleans,27,6,21,0.222,4-10,2-11
1610612744,0,22019,2019-12-16,West,Golden State,28,5,23,0.179,2-10,3-13
1610612747,0,22019,2019-12-15,West,L.A. Lakers,27,24,3,0.889,10-2,14-1
1610612746,0,22019,2019-12-15,West,LA Clippers,28,20,8,0.7140000000000001,13-1,7-7
1610612742,0,22019,2019-12-15,West,Dallas,25,17,8,0.68,8-6,9-2
1610612743,0,22019,2019-12-15,West,Denver,25,17,8,0.68,11-3,6-5
1610612745,0,22019,2019-12-15,West,Houston,26,17,9,0.654,9-4,8-5
1610612762,0,22019,2019-12-15,West,Utah,26,15,11,0.5770000000000001,10-3,5-8
1610612758,0,22019,2019-12-15,West,Sacramento,26,12,14,0.462,6-5,6-9
1610612760,0,22019,2019-12-15,West,Oklahoma City,25,11,14,0.44,7-5,4-9
1610612756,0,22019,2019-12-15,West,Phoenix,25,11,14,0.44,6-9,5-5
1610612750,0,22019,2019-12-15,West,Minnesota,25,10,15,0.4,3-9,7-6
1610612759,0,22019,2019-12-15,West,San Antonio,25,10,15,0.4,7-7,3-8
1610612757,0,22019,2019-12-15,West,Portland,26,10,16,0.385,5-6,5-10
1610612763,0,22019,2019-12-15,West,Memphis,26,9,17,0.346,4-11,5-6
1610612740,0,22019,2019-12-15,West,New Orleans,27,6,21,0.222,4-10,2-11
1610612744,0,22019,2019-12-15,West,Golden State,28,5,23,0.179,2-10,3-13
1610612747,0,22019,2019-12-14,West,L.A. Lakers,26,23,3,0.885,10-2,13-1
1610612746,0,22019,2019-12-14,West,LA Clippers,28,20,8,0.7140000000000001,13-1,7-7
1610612742,0,22019,2019-12-14,West,Dallas,25,17,8,0.68,8-6,9-2
1610612743,0,22019,2019-12-14,West,Denver,24,16,8,0.667,10-3,6-5
1610612745,0,22019,2019-12-14,West,Houston,26,17,9,0.654,9-4,8-5
1610612762,0,22019,2019-12-14,West,Utah,26,15,11,0.5770000000000001,10-3,5-8
1610612760,0,22019,2019-12-14,West,Oklahoma City,25,11,14,0.44,7-5,4-9
1610612756,0,22019,2019-12-14,West,Phoenix,25,11,14,0.44,6-9,5-5
1610612758,0,22019,2019-12-14,West,Sacramento,25,11,14,0.44,6-5,5-9
1610612750,0,22019,2019-12-14,West,Minnesota,25,10,15,0.4,3-9,7-6
1610612759,0,22019,2019-12-14,West,San Antonio,25,10,15,0.4,7-7,3-8
1610612757,0,22019,2019-12-14,West,Portland,26,10,16,0.385,5-6,5-10
1610612763,0,22019,2019-12-14,West,Memphis,26,9,17,0.346,4-11,5-6
1610612740,0,22019,2019-12-14,West,New Orleans,26,6,20,0.231,4-9,2-11
1610612744,0,22019,2019-12-14,West,Golden State,27,5,22,0.185,2-9,3-13
1610612747,0,22019,2019-12-13,West,L.A. Lakers,26,23,3,0.885,10-2,13-1
1610612746,0,22019,2019-12-13,West,LA Clippers,27,20,7,0.741,13-1,7-6
1610612742,0,22019,2019-12-13,West,Dallas,24,17,7,0.708,8-5,9-2
1610612745,0,22019,2019-12-13,West,Houston,25,17,8,0.68,9-3,8-5
1610612743,0,22019,2019-12-13,West,Denver,23,15,8,0.652,9-3,6-5
1610612762,0,22019,2019-12-13,West,Utah,26,15,11,0.5770000000000001,10-3,5-8
1610612760,0,22019,2019-12-13,West,Oklahoma City,24,11,13,0.4579999999999999,7-5,4-8
1610612756,0,22019,2019-12-13,West,Phoenix,24,11,13,0.4579999999999999,6-8,5-5
1610612758,0,22019,2019-12-13,West,Sacramento,25,11,14,0.44,6-5,5-9
1610612750,0,22019,2019-12-13,West,Minnesota,25,10,15,0.4,3-9,7-6
1610612757,0,22019,2019-12-13,West,Portland,26,10,16,0.385,5-6,5-10
1610612759,0,22019,2019-12-13,West,San Antonio,24,9,15,0.375,7-7,2-8
1610612763,0,22019,2019-12-13,West,Memphis,25,8,17,0.32,3-11,5-6
1610612740,0,22019,2019-12-13,West,New Orleans,26,6,20,0.231,4-9,2-11
1610612744,0,22019,2019-12-13,West,Golden State,27,5,22,0.185,2-9,3-13
