,state,race,type,Num Workers,Num Artists,artists_share,location_quotient
1330,New Jersey,Hispanic,Producers And Directors,928940,620.0,0.0006674273903589037,1.0349305540277598
1331,New Mexico,Hispanic,Producers And Directors,459615,390.0,0.000848536274925753,1.3157627778046823
1332,New York,Hispanic,Producers And Directors,1819490,2880.0,0.0015828611314159,2.4544263111593447
1333,North Carolina,Hispanic,Producers And Directors,451040,135.0,0.00029930826534232,0.46411530804758
1335,Ohio,Hispanic,Producers And Directors,204545,135.0,0.0006600014666699259,1.0234157204614165
1336,Oklahoma,Hispanic,Producers And Directors,187725,60.0,0.00031961646024770274,0.4956057318874368
1337,Oregon,Hispanic,Producers And Directors,266060,95.0,0.0003570623167706532,0.5536702668423201
1338,Pennsylvania,Hispanic,Producers And Directors,423215,120.0,0.00028354382524248907,0.4396705505172033
1342,Tennessee,Hispanic,Producers And Directors,167595,50.0,0.0002983382559145559,0.4626111857880063
1343,Texas,Hispanic,Producers And Directors,5220455,1745.0,0.0003342620518709576,0.5183155733947936
1344,Utah,Hispanic,Producers And Directors,213410,200.0,0.0009371632069724942,1.4531900413690249
1346,Virginia,Hispanic,Producers And Directors,427525,355.0,0.0008303607976141745,1.2875794022412734
1347,Washington,Hispanic,Producers And Directors,448570,260.0,0.0005796196803174533,0.898773597759843
1349,Wisconsin,Hispanic,Producers And Directors,186120,60.0,0.0003223726627981947,0.4998795724187034
1352,Alabama,White,Producers And Directors,1496830,915.0,0.0006112918634714697,0.4806151298849816
1353,Alaska,White,Producers And Directors,253950,145.0,0.0005709785390824965,0.4489196423526074
1354,Arizona,White,Producers And Directors,1857110,1745.0,0.0009396320088740032,0.7387655340682322
1355,Arkansas,White,Producers And Directors,1014735,450.0,0.0004434655353368121,0.3486652752991572
1356,California,White,Producers And Directors,7686845,36220.0,0.0047119461885858,3.7046667308437273
1357,Colorado,White,Producers And Directors,2172170,2325.0,0.0010703582132153,0.841546211242782
1358,Connecticut,White,Producers And Directors,1329540,2595.0,0.0019518028791912,1.534563193701316
1359,Delaware,White,Producers And Directors,307920,355.0,0.0011528968563263,0.906440450884754
1360,District of Columbia,White,Producers And Directors,183365,1175.0,0.0064079840754778,5.038140179466712
1361,Florida,White,Producers And Directors,5285390,4585.0,0.000867485653849574,0.6820420082652222
1362,Georgia,White,Producers And Directors,2773560,3250.0,0.0011717792295821,0.9212863122763552
1363,Hawaii,White,Producers And Directors,177700,180.0,0.0010129431626336,0.796404857919393
1364,Idaho,White,Producers And Directors,688065,375.0,0.0005450066490811188,0.4284998003225112
1365,Illinois,White,Producers And Directors,4224420,4100.0,0.0009705474360977364,0.7630721263173171
1366,Indiana,White,Producers And Directors,2724985,1290.0,0.00047339710126844737,0.3721983276879122
1367,Iowa,White,Producers And Directors,1463250,865.0,0.0005911498376900736,0.4647788936849816
1368,Kansas,White,Producers And Directors,1178420,580.0,0.000492184450365744,0.3869694783708512
1369,Kentucky,White,Producers And Directors,1787115,1065.0,0.0005959325505073821,0.4685391991613861
1370,Louisiana,White,Producers And Directors,1337315,885.0,0.0006617737780552824,0.520305453582009
1371,Maine,White,Producers And Directors,658985,365.0,0.0005538821065729872,0.4354779386066011
1372,Maryland,White,Producers And Directors,1690500,2080.0,0.0012304052055604,0.967379729747065
1373,Massachusetts,White,Producers And Directors,2791055,2670.0,0.0009566275118190074,0.7521278841067012
1374,Michigan,White,Producers And Directors,3807850,2260.0,0.0005935107737962367,0.4666351291121471
1375,Minnesota,White,Producers And Directors,2524705,2065.0,0.0008179173408378403,0.643069984229071
1376,Mississippi,White,Producers And Directors,787155,520.0,0.0006606068690410402,0.5193879963721926
1377,Missouri,White,Producers And Directors,2479115,1565.0,0.0006312736601569513,0.4963253893914476
1378,Montana,White,Producers And Directors,472695,475.0,0.0010048762944393,0.7900624556453617
1379,Nebraska,White,Producers And Directors,845465,625.0,0.0007392381707107923,0.5812101725261811
1380,Nevada,White,Producers And Directors,749805,880.0,0.0011736384793379,0.9227481075598396
1381,New Hampshire,White,Producers And Directors,690940,295.0,0.0004269545836107332,0.3356838932743916
1382,New Jersey,White,Producers And Directors,2640925,4150.0,0.0015714191050484,1.2354946015273394
1383,New Mexico,White,Producers And Directors,374900,185.0,0.0004934649239797279,0.3879762233139368
1384,New York,White,Producers And Directors,5774960,20450.0,0.0035411500685719,2.784153367400955
1385,North Carolina,White,Producers And Directors,3309215,2460.0,0.000743378716704717,0.5844655880970081
1386,North Dakota,White,Producers And Directors,363175,80.0,0.00022027947958972943,0.1731900210364163
1387,Ohio,White,Producers And Directors,4775955,2470.0,0.0005171740521005745,0.406617017298253
1388,Oklahoma,White,Producers And Directors,1276415,730.0,0.0005719143068672806,0.4496553697232813
1389,Oregon,White,Producers And Directors,1600140,1775.0,0.0011092779381804,0.8721460110878846
1390,Pennsylvania,White,Producers And Directors,5161830,3695.0,0.0007158314008791455,0.5628071012683059
1391,Rhode Island,White,Producers And Directors,423445,390.0,0.0009210168971176896,0.724129801304219
1392,South Carolina,White,Producers And Directors,1586190,900.0,0.0005673973483630585,0.4461040078813892
1393,South Dakota,White,Producers And Directors,398225,140.0,0.00035156004771172075,0.276406554855486
1394,Tennessee,White,Producers And Directors,2455855,2400.0,0.0009772563933945612,0.7683469002433022
1395,Texas,White,Producers And Directors,6162190,5325.0,0.000864140833047991,0.6794122145773666
1396,Utah,White,Producers And Directors,1227970,1060.0,0.0008632132706825085,0.6786829385418062
1397,Vermont,White,Producers And Directors,319270,290.0,0.0009083221098130108,0.7141487967892045
1398,Virginia,White,Producers And Directors,2778485,2635.0,0.0009483585479137012,0.745626588410086
1399,Washington,White,Producers And Directors,2668545,2165.0,0.0008113035380703716,0.6378700235129752
1400,West Virginia,White,Producers And Directors,734535,285.0,0.0003880005717903163,0.3050571361239023
1401,Wisconsin,White,Producers And Directors,2597700,1460.0,0.0005620356469184278,0.4418884850023807
1402,Wyoming,White,Producers And Directors,260685,210.0,0.0008055699407330686,0.6333621054567344
1404,Alabama,African-American,Producers And Directors,581200,230.0,0.00039573296627666896,0.5769817519013284
1406,Arizona,African-American,Producers And Directors,152575,85.0,0.0005571030640668524,0.812260613310045
1407,Arkansas,African-American,Producers And Directors,200385,70.0,0.000349327544476882,0.5093222849135771
1408,California,African-American,Producers And Directors,1066265,2890.0,0.0027103956333556,3.9517779769349297
1409,Colorado,African-American,Producers And Directors,118415,45.0,0.0003800194232149643,0.554071283537718
1410,Connecticut,African-American,Producers And Directors,191785,135.0,0.0007039132361759262,1.0263109894953026
1411,Delaware,African-American,Producers And Directors,105485,65.0,0.0006162013556429824,0.8984263834474047
1412,District of Columbia,African-American,Producers And Directors,149480,250.0,0.0016724645437516,2.4384663515044327
1413,Florida,African-American,Producers And Directors,1569980,665.0,0.00042357227480604846,0.6175716809085897
1414,Georgia,African-American,Producers And Directors,1613775,1220.0,0.0007559913866555126,1.102241339150543
1417,Illinois,African-American,Producers And Directors,848255,415.0,0.0004892396743903661,0.7133152617667861
1420,Kansas,African-American,Producers And Directors,83690,55.0,0.000657187238618712,0.9581841205524456
1422,Louisiana,African-American,Producers And Directors,656860,275.0,0.00041865846603538045,0.6104073093888666
1424,Maryland,African-American,Producers And Directors,957780,830.0,0.0008665873165027459,1.2634910676146611
1425,Massachusetts,African-American,Producers And Directors,260415,40.0,0.0001536009830462915,0.2239514315061007
1426,Michigan,African-American,Producers And Directors,624375,155.0,0.00024824824824824825,0.3619478825036032
1427,Minnesota,African-American,Producers And Directors,171180,95.0,0.0005549713751606496,0.8091525942557275
1428,Mississippi,African-American,Producers And Directors,488460,100.0,0.00020472505425213932,0.298490726137561
1429,Missouri,African-American,Producers And Directors,340530,80.0,0.0002349279064986932,0.3425267203222108
1432,Nevada,African-American,Producers And Directors,125635,205.0,0.0016317109085843,2.3790472335158497
1434,New Jersey,African-American,Producers And Directors,584190,475.0,0.0008130916311474007,1.1854939410525291
1436,New York,African-American,Producers And Directors,1375735,1845.0,0.0013411013022129,1.9553361604123425
1437,North Carolina,African-American,Producers And Directors,1079195,460.0,0.0004262436353022392,0.6214665453510293
1439,Ohio,African-American,Producers And Directors,680665,260.0,0.0003819793878045735,0.5569289271988392
1442,Pennsylvania,African-American,Producers And Directors,636035,385.0,0.0006053126007216584,0.8825504938301183
1444,South Carolina,African-American,Producers And Directors,638810,205.0,0.00032090919052613456,0.4678881031648906
1446,Tennessee,African-American,Producers And Directors,554550,445.0,0.000802452438914435,1.1699819157816809
1447,Texas,African-American,Producers And Directors,1699445,705.0,0.0004148413158413482,0.6048418746287929
1450,Virginia,African-American,Producers And Directors,837445,360.0,0.00042987897712685606,0.626766902090228
1453,Wisconsin,African-American,Producers And Directors,160610,135.0,0.0008405454205840235,1.2255217802151586
1458,Arizona,Asian,Producers And Directors,120580,85.0,0.0007049261900812739,0.8745959733582059
1460,California,Asian,Producers And Directors,3008795,3850.0,0.0012795820253623,1.5875666172005736
1461,Colorado,Asian,Producers And Directors,97015,80.0,0.0008246147502963459,1.02309255965907
1462,Connecticut,Asian,Producers And Directors,89425,30.0,0.00033547665641599103,0.4162230556695191
1464,District of Columbia,Asian,Producers And Directors,19090,90.0,0.0047145102147721,5.849253025654283
1465,Florida,Asian,Producers And Directors,292825,175.0,0.000597626568769743,0.7414702389730135
1466,Georgia,Asian,Producers And Directors,217095,220.0,0.0010133812386282,1.2572935482491203
1467,Hawaii,Asian,Producers And Directors,290190,180.0,0.0006202832626899617,0.7695802078620231
1469,Illinois,Asian,Producers And Directors,378055,190.0,0.0005025723770350875,0.6235373056933411
1476,Maryland,Asian,Producers And Directors,213470,100.0,0.00046844989928327167,0.5812018355935534
1477,Massachusetts,Asian,Producers And Directors,249930,55.0,0.0002200616172528308,0.2730285908625843
1479,Minnesota,Asian,Producers And Directors,143550,35.0,0.0002438174851967956,0.3025022956841138
1481,Missouri,Asian,Producers And Directors,63375,90.0,0.0014201183431952,1.7619288403903786
1484,Nevada,Asian,Producers And Directors,131920,45.0,0.0003411158277744087,0.4232195279705134
1486,New Jersey,Asian,Producers And Directors,450385,305.0,0.0006771983969270735,0.8401943344575759
1488,New York,Asian,Producers And Directors,864770,1225.0,0.0014165616291036,1.7575160552411728
1489,North Carolina,Asian,Producers And Directors,154710,50.0,0.00032318531445931094,0.4009732914619476
1493,Oregon,Asian,Producers And Directors,98010,65.0,0.0006631976328946025,0.8228237047107569
1494,Pennsylvania,Asian,Producers And Directors,227500,80.0,0.00035164835164835164,0.4362871414299984
1499,Texas,Asian,Producers And Directors,712575,155.0,0.00021752096270568008,0.2698764222130184
1502,Virginia,Asian,Producers And Directors,304945,170.0,0.0005574775779238879,0.6916577249506137
1503,Washington,Asian,Producers And Directors,355135,145.0,0.0004082954369465133,0.5065687019697466
1505,Wisconsin,Asian,Producers And Directors,85760,45.0,0.0005247201492537313,0.651015859723299
1510,Arizona,Other,Producers And Directors,182520,70.0,0.000383519614288845,0.3181083255475968
1512,California,Other,Producers And Directors,688910,1945.0,0.0028233005762726,2.341771803512643
1513,Colorado,Other,Producers And Directors,87510,110.0,0.0012569992000914,1.042611370730563
1514,Connecticut,Other,Producers And Directors,41230,115.0,0.002789231142372,2.3135130908765973
1517,Florida,Other,Producers And Directors,214840,160.0,0.0007447402718301992,0.6177208987839176
1518,Georgia,Other,Producers And Directors,102865,240.0,0.0023331551062071,1.935223223079816
1519,Hawaii,Other,Producers And Directors,198250,160.0,0.000807061790668348,0.6694131545762262
1521,Illinois,Other,Producers And Directors,112345,75.0,0.0006675864524455917,0.5537260693680884
1526,Louisiana,Other,Producers And Directors,42460,75.0,0.0017663683466792,1.4651049284775766
1528,Maryland,Other,Producers And Directors,85910,135.0,0.0015714119427307,1.3033993653088607
1529,Massachusetts,Other,Producers And Directors,97815,110.0,0.0011245718959259,0.932770240276354
1530,Michigan,Other,Producers And Directors,120390,60.0,0.00049838026414154,0.4133788870381786
1531,Minnesota,Other,Producers And Directors,83065,35.0,0.0004213567687955216,0.3494921542102412
1533,Missouri,Other,Producers And Directors,70070,70.0,0.000999000999000999,0.8286161207213838
1535,Nebraska,Other,Producers And Directors,24240,30.0,0.0012376237623762,1.0265405158936949
1536,Nevada,Other,Producers And Directors,69460,85.0,0.0012237258854016,1.0150129949838609
1538,New Jersey,Other,Producers And Directors,85410,120.0,0.0014049877063575,1.1653596583661472
1539,New Mexico,Other,Producers And Directors,91840,60.0,0.0006533101045296168,0.5418846277278563
1540,New York,Other,Producers And Directors,234265,835.0,0.0035643395300194,2.9564226634928734
1541,North Carolina,Other,Producers And Directors,145630,55.0,0.00037766943624253246,0.3132559261574936
1543,Ohio,Other,Producers And Directors,121180,60.0,0.0004951312097705892,0.4106839759904796
1544,Oklahoma,Other,Producers And Directors,242885,95.0,0.0003911316054923112,0.3244220515882002
1545,Oregon,Other,Producers And Directors,93460,80.0,0.0008559811684142949,0.7099890749771928
1546,Pennsylvania,Other,Producers And Directors,104810,115.0,0.0010972235473714,0.9100862965064604
1548,South Carolina,Other,Producers And Directors,46335,35.0,0.0007553685119240316,0.6265364365916409
1549,South Dakota,Other,Producers And Directors,32695,15.0,0.0004587857470561248,0.380537423233876
1550,Tennessee,Other,Producers And Directors,60575,50.0,0.0008254230293025176,0.6846427873232401
1551,Texas,Other,Producers And Directors,261190,295.0,0.0011294459971668,0.936813037897397
1554,Virginia,Other,Producers And Directors,128845,80.0,0.0006209010826962629,0.51500313514198
1555,Washington,Other,Producers And Directors,214925,135.0,0.0006281260904966849,0.5209958798356833
1562,Arizona,Hispanic,Dancers And Choreographers,1033370,135.0,0.00013064052565876696,0.9366519912343289
1564,California,Hispanic,Dancers And Choreographers,7470730,835.0,0.00011176953256241358,0.8013528321783004
1569,Florida,Hispanic,Dancers And Choreographers,2752995,650.0,0.00023610649492643467,1.692810232514264
1570,Georgia,Hispanic,Dancers And Choreographers,467240,65.0,0.0001391148018149131,0.9974099191123632
1571,Hawaii,Hispanic,Dancers And Choreographers,69470,60.0,0.0008636821649632934,6.19233285787194
1573,Illinois,Hispanic,Dancers And Choreographers,1100445,100.0,9.087232892148176e-05,0.65152637287092
1577,Kentucky,Hispanic,Dancers And Choreographers,76325,20.0,0.00026203734032099573,1.8787263397155307
1580,Maryland,Hispanic,Dancers And Choreographers,321570,70.0,0.00021768199769879032,1.5607123101525566
1588,Nevada,Hispanic,Dancers And Choreographers,430565,290.0,0.0006735336128110737,4.82902680023324
1590,New Jersey,Hispanic,Dancers And Choreographers,928940,190.0,0.0002045342002712769,1.4664466863828505
1591,New Mexico,Hispanic,Dancers And Choreographers,459615,20.0,4.351468076542324e-05,0.3119867451645135
1592,New York,Hispanic,Dancers And Choreographers,1819490,420.0,0.0002308339149981588,1.6550074721238068
