,state,race,type,all_workers_n,artists_n,artists_share,location_quotient
3152,New York,Hispanic,Photographers,1819490,1865.0,0.0010250125035037,1.2702804124444682
3153,North Carolina,Hispanic,Photographers,451040,180.0,0.0003990776871230933,0.4945701318406045
3154,North Dakota,Hispanic,Photographers,14510,,,
3155,Ohio,Hispanic,Photographers,204545,115.0,0.0005622234716077147,0.6967539039363635
3156,Oklahoma,Hispanic,Photographers,187725,125.0,0.0006658676255160474,0.8251983259547294
3157,Oregon,Hispanic,Photographers,266060,55.0,0.000206720288656694,0.2561849076356262
3158,Pennsylvania,Hispanic,Photographers,423215,270.0,0.0006379736067956003,0.7906297470507411
3159,Rhode Island,Hispanic,Photographers,78695,55.0,0.0006989008196200521,0.8661357967537288
3160,South Carolina,Hispanic,Photographers,134610,75.0,0.0005571651437486071,0.6904852049915381
3161,South Dakota,Hispanic,Photographers,15565,,,
3162,Tennessee,Hispanic,Photographers,167595,20.0,0.00011933530236582236,0.1478901931344983
3163,Texas,Hispanic,Photographers,5220455,4040.0,0.0007738789051912141,0.9590548520219028
3164,Utah,Hispanic,Photographers,213410,55.0,0.00025771988191743595,0.3193878287125004
3165,Vermont,Hispanic,Photographers,6470,,,
3166,Virginia,Hispanic,Photographers,427525,200.0,0.00046780890006432375,0.5797475450178645
3167,Washington,Hispanic,Photographers,448570,170.0,0.00037898209866910407,0.4696660137909315
3168,West Virginia,Hispanic,Photographers,12005,0.0,,
3169,Wisconsin,Hispanic,Photographers,186120,65.0,0.0003492370513647109,0.4328034869155536
3170,Wyoming,Hispanic,Photographers,27680,,,
3171,Puerto Rico,Hispanic,Photographers,1208905,840.0,0.0006948436808516798,
3172,Alabama,White,Photographers,1496830,1670.0,0.0011156911606528,0.819807124989334
3173,Alaska,White,Photographers,253950,485.0,0.0019098247686552,1.4033345499560257
3174,Arizona,White,Photographers,1857110,2825.0,0.0015211807593518,1.117759886332383
3175,Arkansas,White,Photographers,1014735,1330.0,0.0013106870266621,0.9630896084718936
3176,California,White,Photographers,7686845,17910.0,0.0023299546172714,1.712044930985411
3177,Colorado,White,Photographers,2172170,3775.0,0.0017378934429625,1.2769998340573685
3178,Connecticut,White,Photographers,1329540,1555.0,0.0011695774478391,0.8594026364825542
3179,Delaware,White,Photographers,307920,375.0,0.0012178487918939,0.894872301551747
3180,District of Columbia,White,Photographers,183365,235.0,0.0012815968150955,0.941714192451068
3181,Florida,White,Photographers,5285390,8020.0,0.0015173903912483,1.1149747331580768
3182,Georgia,White,Photographers,2773560,4255.0,0.0015341294221145,1.1272745319316964
3183,Hawaii,White,Photographers,177700,960.0,0.0054023635340461,3.96964345796378
3184,Idaho,White,Photographers,688065,610.0,0.0008865441491719533,0.6514304636809081
3185,Illinois,White,Photographers,4224420,4740.0,0.0011220475236837,0.8244777649347858
3186,Indiana,White,Photographers,2724985,2610.0,0.0009578034374501145,0.7037916137127159
3187,Iowa,White,Photographers,1463250,1545.0,0.0010558687852383,0.7758497904435425
3188,Kansas,White,Photographers,1178420,1135.0,0.0009631540537329644,0.7077232334175791
3189,Kentucky,White,Photographers,1787115,1650.0,0.0009232757824762256,0.6784207776291853
3190,Louisiana,White,Photographers,1337315,1485.0,0.0011104339665673,0.815944151685656
3191,Maine,White,Photographers,658985,555.0,0.0008422042990356382,0.6188496506883232
3192,Maryland,White,Photographers,1690500,2535.0,0.0014995563442768,1.1018703192393862
3193,Massachusetts,White,Photographers,2791055,3180.0,0.0011393541152001,0.837194605880408
3194,Michigan,White,Photographers,3807850,4090.0,0.0010740969313392,0.7892437874346935
3195,Minnesota,White,Photographers,2524705,2925.0,0.0011585511970705,0.8513005744955345
3196,Mississippi,White,Photographers,787155,765.0,0.0009718543361853764,0.7141161795978943
3197,Missouri,White,Photographers,2479115,2725.0,0.0010991825711998,0.8076766540002035
3198,Montana,White,Photographers,472695,710.0,0.0015020256190566,1.1036847362836948
3199,Nebraska,White,Photographers,845465,890.0,0.0010526751550921,0.7735031188548925
3200,Nevada,White,Photographers,749805,1315.0,0.0017537893185561,1.288680084407245
3201,New Hampshire,White,Photographers,690940,610.0,0.0008828552406866008,0.6487198627849076
3202,New Jersey,White,Photographers,2640925,3610.0,0.0013669452937891,1.0044280450005645
3203,New Mexico,White,Photographers,374900,580.0,0.0015470792211256,1.136790012443582
3204,New York,White,Photographers,5774960,11360.0,0.001967113192126,1.445429942836303
3205,North Carolina,White,Photographers,3309215,4215.0,0.0012737159719147,0.9359233682352064
3206,North Dakota,White,Photographers,363175,325.0,0.000894885385833276,0.6575595838956576
3207,Ohio,White,Photographers,4775955,4170.0,0.00087312380455846,0.6415692274159224
3208,Oklahoma,White,Photographers,1276415,1295.0,0.0010145603114974,0.7454964253820041
3209,Oregon,White,Photographers,1600140,2585.0,0.001615483645181,1.187053415255347
3210,Pennsylvania,White,Photographers,5161830,5950.0,0.0011526919716457,0.8469952300421586
3211,Rhode Island,White,Photographers,423445,670.0,0.0015822597976124,1.1626406136513934
3212,South Carolina,White,Photographers,1586190,1740.0,0.0010969682068352,0.8060495445030524
3213,South Dakota,White,Photographers,398225,315.0,0.0007910101073513717,0.5812322843588517
3214,Tennessee,White,Photographers,2455855,3180.0,0.0012948647212477,0.95146341730906
3215,Texas,White,Photographers,6162190,9105.0,0.0014775591145355,1.0857068088452
3216,Utah,White,Photographers,1227970,2490.0,0.0020277368339617,1.4899760459807037
3217,Vermont,White,Photographers,319270,415.0,0.0012998402605944,0.9551194314023264
3218,Virginia,White,Photographers,2778485,2865.0,0.0010311374723995,0.7576772825035005
3219,Washington,White,Photographers,2668545,3690.0,0.0013827760071499,1.0160604143018497
3220,West Virginia,White,Photographers,734535,560.0,0.0007623870884300954,0.5602001603464716
3221,Wisconsin,White,Photographers,2597700,2430.0,0.0009354428917888902,0.6873611396727546
3222,Wyoming,White,Photographers,260685,255.0,0.000978192070890155,0.7187731314950745
3223,Puerto Rico,White,Photographers,13370,0.0,,
3224,Alabama,African-American,Photographers,581200,100.0,0.00017205781142463867,0.2744085783648173
3225,Alaska,African-American,Photographers,13760,0.0,,
3226,Arizona,African-American,Photographers,152575,50.0,0.00032770768474520726,0.5226487489615985
3227,Arkansas,African-American,Photographers,200385,,,
3228,California,African-American,Photographers,1066265,1440.0,0.0013505085508761,2.1538756563678807
3229,Colorado,African-American,Photographers,118415,45.0,0.0003800194232149643,0.6060787871936354
3230,Connecticut,African-American,Photographers,191785,85.0,0.0004432046301848424,0.7068505142935425
3231,Delaware,African-American,Photographers,105485,0.0,,
3232,District of Columbia,African-American,Photographers,149480,105.0,0.0007024351083757025,1.12028752363469
3233,Florida,African-American,Photographers,1569980,1270.0,0.0008089275022611753,1.2901282659457602
3234,Georgia,African-American,Photographers,1613775,1180.0,0.0007312047838143483,1.1661712046589243
3235,Hawaii,African-American,Photographers,16455,,,
3236,Idaho,African-American,Photographers,5195,0.0,,
3237,Illinois,African-American,Photographers,848255,890.0,0.0010492127956805,1.673350307556246
3238,Indiana,African-American,Photographers,292355,115.0,0.00039335739084332406,0.6273510136904675
3239,Iowa,African-American,Photographers,56060,,,
3240,Kansas,African-American,Photographers,83690,,,
3241,Kentucky,African-American,Photographers,176080,85.0,0.00048273512039981824,0.7698962169683501
3242,Louisiana,African-American,Photographers,656860,550.0,0.0008373169320707609,1.335405507415545
3243,Maine,African-American,Photographers,8410,0.0,,
3244,Maryland,African-American,Photographers,957780,695.0,0.000725636367433022,1.1572903453111791
3245,Massachusetts,African-American,Photographers,260415,70.0,0.00026880172033101005,0.4287018260159448
3246,Michigan,African-American,Photographers,624375,165.0,0.0002642642642642643,0.4214652067752433
3247,Minnesota,African-American,Photographers,171180,,,
3248,Mississippi,African-American,Photographers,488460,165.0,0.00033779633951603,0.5387387677195524
3249,Missouri,African-American,Photographers,340530,50.0,0.00014682994156168326,0.2341735907932221
3250,Montana,African-American,Photographers,2855,,,
3251,Nebraska,African-American,Photographers,45795,,,
3252,Nevada,African-American,Photographers,125635,80.0,0.0006367652326182992,1.0155530910694113
3253,New Hampshire,African-American,Photographers,9675,0.0,,
3254,New Jersey,African-American,Photographers,584190,405.0,0.0006932676012940995,1.105666608928275
3255,New Mexico,African-American,Photographers,19190,,,
3256,New York,African-American,Photographers,1375735,805.0,0.0005851417605861593,0.9332207432771112
3257,North Carolina,African-American,Photographers,1079195,565.0,0.0005235383781429677,0.8349718090454643
3258,North Dakota,African-American,Photographers,12445,0.0,,
3259,Ohio,African-American,Photographers,680665,465.0,0.0006831554435735641,1.0895391061934845
3260,Oklahoma,African-American,Photographers,134195,40.0,0.000298073698722009,0.4753866112616173
3261,Oregon,African-American,Photographers,39020,,,
3262,Pennsylvania,African-American,Photographers,636035,485.0,0.0007625366528571539,1.216141232583607
3263,Rhode Island,African-American,Photographers,31000,,,
3264,South Carolina,African-American,Photographers,638810,190.0,0.00029742803024373446,0.4743568587165206
3265,South Dakota,African-American,Photographers,8670,0.0,,
3266,Tennessee,African-American,Photographers,554550,410.0,0.0007393382021458841,1.1791428898333616
3267,Texas,African-American,Photographers,1699445,1160.0,0.0006825757820935657,1.0886146257450693
3268,Utah,African-American,Photographers,16855,,,
3269,Vermont,African-American,Photographers,4210,,,
3270,Virginia,African-American,Photographers,837445,290.0,0.0003462913982410785,0.5522872196530307
3271,Washington,African-American,Photographers,147305,,,
3272,West Virginia,African-American,Photographers,29055,,,
3273,Wisconsin,African-American,Photographers,160610,,,
3274,Wyoming,African-American,Photographers,2975,0.0,,
3275,Puerto Rico,African-American,Photographers,1405,0.0,,
3276,Alabama,Asian,Photographers,33515,,,
3277,Alaska,Asian,Photographers,26420,0.0,,
3278,Arizona,Asian,Photographers,120580,70.0,0.0005805274506551667,0.6590573270980714
3279,Arkansas,Asian,Photographers,24295,0.0,,
3280,California,Asian,Photographers,3008795,2960.0,0.0009837825441746612,1.1168620765094943
3281,Colorado,Asian,Photographers,97015,105.0,0.0010823068597639,1.2287141035121183
3282,Connecticut,Asian,Photographers,89425,85.0,0.0009505171931786412,1.0790968109950498
3283,Delaware,Asian,Photographers,19880,0.0,,
3284,District of Columbia,Asian,Photographers,19090,95.0,0.0049764274489261,5.649605318896295
3285,Florida,Asian,Photographers,292825,235.0,0.0008025271066336549,0.9110876139014809
3286,Georgia,Asian,Photographers,217095,150.0,0.0006909417536101705,0.7844077395493623
3287,Hawaii,Asian,Photographers,290190,275.0,0.0009476549846652194,1.0758474220293353
3288,Idaho,Asian,Photographers,12030,0.0,,
3289,Illinois,Asian,Photographers,378055,325.0,0.0008596632765073865,0.9759527832489516
3290,Indiana,Asian,Photographers,76575,,,
3291,Iowa,Asian,Photographers,40760,80.0,0.0019627085377821,2.228210640725794
3292,Kansas,Asian,Photographers,46470,75.0,0.0016139444803098,1.832268110796953
3293,Kentucky,Asian,Photographers,33565,0.0,,
3294,Louisiana,Asian,Photographers,41430,0.0,,
3295,Maine,Asian,Photographers,8235,0.0,,
3296,Maryland,Asian,Photographers,213470,170.0,0.0007963648287815618,0.9040917442566389
3297,Massachusetts,Asian,Photographers,249930,150.0,0.0006001680470531749,0.681354772206093
3298,Michigan,Asian,Photographers,163870,85.0,0.000518703850613291,0.5888706433345476
3299,Minnesota,Asian,Photographers,143550,105.0,0.0007314524555903865,0.8303984587407048
3300,Mississippi,Asian,Photographers,14850,0.0,,
3301,Missouri,Asian,Photographers,63375,,,
3302,Montana,Asian,Photographers,4980,0.0,,
3303,Nebraska,Asian,Photographers,24515,0.0,,
3304,Nevada,Asian,Photographers,131920,210.0,0.0015918738629472,1.8072119277172247
3305,New Hampshire,Asian,Photographers,20330,30.0,0.0014756517461878,1.6752680591979223
3306,New Jersey,Asian,Photographers,450385,360.0,0.0007993161406352343,0.9074422898673916
3307,New Mexico,Asian,Photographers,16455,0.0,,
3308,New York,Asian,Photographers,864770,1120.0,0.0012951420608948,1.4703402292213734
3309,North Carolina,Asian,Photographers,154710,40.0,0.0002585482515674488,0.293522932312014
3310,North Dakota,Asian,Photographers,6855,0.0,,
3311,Ohio,Asian,Photographers,136125,115.0,0.0008448117539026628,0.9590922458529004
3312,Oklahoma,Asian,Photographers,44710,45.0,0.0010064862446879,1.1426369820004618
3313,Oregon,Asian,Photographers,98010,105.0,0.0010713192531374,1.2162401668424463
3314,Pennsylvania,Asian,Photographers,227500,65.0,0.00028571428571428574,0.324363806128512
3315,Rhode Island,Asian,Photographers,18645,,,
3316,South Carolina,Asian,Photographers,41915,0.0,,
3317,South Dakota,Asian,Photographers,7135,0.0,,
3318,Tennessee,Asian,Photographers,62925,55.0,0.0008740564163686929,0.9922929309453884
3319,Texas,Asian,Photographers,712575,710.0,0.0009963863452969862,1.131170835672529
3320,Utah,Asian,Photographers,40990,50.0,0.0012198097096852,1.3848174206511248
3321,Vermont,Asian,Photographers,6080,,,
3322,Virginia,Asian,Photographers,304945,225.0,0.0007378379707816163,0.8376477637810201
3323,Washington,Asian,Photographers,355135,240.0,0.0006757993439114703,0.7672169657959651
3324,West Virginia,Asian,Photographers,7825,0.0,,
3325,Wisconsin,Asian,Photographers,85760,,,
3326,Wyoming,Asian,Photographers,2835,0.0,,
3327,Puerto Rico,Asian,Photographers,1335,0.0,0.0,
3328,Alabama,Other,Photographers,43075,25.0,0.0005803830528148578,0.4735039362389877
3329,Alaska,Other,Photographers,71330,20.0,0.00028038693396887705,0.2287529180260131
3330,Arizona,Other,Photographers,182520,190.0,0.0010409818102125,0.8492821806188766
3331,Arkansas,Other,Photographers,37895,,,
3332,California,Other,Photographers,688910,1025.0,0.0014878576301693,1.213864603784631
3333,Colorado,Other,Photographers,87510,95.0,0.0010855902182607,0.8856758290855751
3334,Connecticut,Other,Photographers,41230,90.0,0.0021828765462042,1.7808938974673736
3335,Delaware,Other,Photographers,10885,0.0,,
3336,District of Columbia,Other,Photographers,11085,,,
3337,Florida,Other,Photographers,214840,260.0,0.001210202941724,0.987340780843147
3338,Georgia,Other,Photographers,102865,110.0,0.0010693627570116,0.8724366989294253
3339,Hawaii,Other,Photographers,198250,270.0,0.0013619167717528,1.1111160967351297
3340,Idaho,Other,Photographers,25710,,,
3341,Illinois,Other,Photographers,112345,205.0,0.0018247363033512,1.4887061537109263
3342,Indiana,Other,Photographers,61485,35.0,0.0005692445311864683,0.4644166036414109
3343,Iowa,Other,Photographers,27340,,,
3344,Kansas,Other,Photographers,43715,30.0,0.0006862632963513668,0.5598860451605461
3345,Kentucky,Other,Photographers,36080,,,
3346,Louisiana,Other,Photographers,42460,,,
3347,Maine,Other,Photographers,14700,,,
3348,Maryland,Other,Photographers,85910,135.0,0.0015714119427307,1.2820321625988793
3349,Massachusetts,Other,Photographers,97815,105.0,0.0010734549915657,0.875775337368261
3350,Michigan,Other,Photographers,120390,220.0,0.0018273943018523,1.4908746745639228
3351,Minnesota,Other,Photographers,83065,75.0,0.0009029073617046892,0.7366345170707661
3352,Mississippi,Other,Photographers,17430,,,
3353,Missouri,Other,Photographers,70070,70.0,0.000999000999000999,0.8150322498898858
3354,Montana,Other,Photographers,37130,,,
3355,Nebraska,Other,Photographers,24240,45.0,0.0018564356435643,1.5145679742693856
3356,Nevada,Other,Photographers,69460,65.0,0.0009357903829542184,0.7634620405857389
3357,New Hampshire,Other,Photographers,12270,0.0,,
3358,New Jersey,Other,Photographers,85410,115.0,0.001346446551926,1.0984947599353023
3359,New Mexico,Other,Photographers,91840,125.0,0.00136106271777,1.1104193191144596
3360,New York,Other,Photographers,234265,340.0,0.0014513478325827,1.184078184652098
3361,North Carolina,Other,Photographers,145630,125.0,0.0008583396278239373,0.7002740525130259
3362,North Dakota,Other,Photographers,23305,20.0,0.0008581849388543231,0.700147849937589
3363,Ohio,Other,Photographers,121180,105.0,0.0008664796170985311,0.7069150406393502
